"","from_id","travel_time7","travel_time2","travel_time3","travel_time4","travel_time5","travel_time6","travel_time1","average"
"122","42101011300",44,46,44,45,46,44,41,44.2857142857143
"123","42101013401",35,29,28,30,31,30,31,30.5714285714286
"124","42101016702",39,38,38,34,34,35,35,36.1428571428571
"125","42101021200",63,64,60,63,60,61,63,62
"126","42101025900",70,60,60,64,66,67,71,65.4285714285714
"127","42101028800",49,54,57,47,45,45,48,49.2857142857143
"128","42101031800",68,68,67,67,70,71,69,68.5714285714286
"129","42045403101",72,77,78,72,74,79,82,76.2857142857143
"130","42045406500",147,152,157,158,153,157,162,155.142857142857
"131","42045405400",138,141,132,134,139,144,149,139.571428571429
"132","42045407700",112,113,118,123,128,133,138,123.571428571429
"133","42101003100",33,33,34,34,35,33,33,33.5714285714286
"134","42101007200",53,53,53,54,55,57,55,54.2857142857143
"135","42101025600",81,83,83,76,76,76,77,78.8571428571429
"136","42101027000",56,56,59,60,53,54,59,56.7142857142857
"137","42101027700",51,55,56,48,49,52,50,51.5714285714286
"138","42101030100",57,56,59,63,66,64,62,61
"139","42101037300",77,82,85,53,55,60,65,68.1428571428571
"140","42101024100",41,41,43,45,41,40,41,41.7142857142857
"141","42045404400",91,95,100,105,103,99,91,97.7142857142857
"142","42045402000",76,68,70,73,76,78,78,74.1428571428571
"143","42101000300",24,22,22,24,23,23,21,22.7142857142857
"144","42101009802",82,68,70,71,57,59,61,66.8571428571429
