"","from_id","travel_time1","travel_time2","travel_time3","travel_time4","travel_time5","travel_time6","travel_time7","average"
"416","42101980003",36,36,36,36,37,36,36,36.1428571428571
"417","42101980701",66,92,90,85,75,80,69,79.5714285714286
"418","42091200103",151,146,141,136,126,131,156,141
"419","42017104702",151,146,141,136,126,131,156,141
"420","42017100201",127,122,117,112,116,110,129,119
"421","42017100401",172,171,NA,NA,NA,NA,177,NA
"422","42045406402",145,140,135,131,141,139,150,140.142857142857
"423","42101980903",72,68,63,58,68,57,64,64.2857142857143
"424","42091202301",88,83,78,73,65,68,90,77.8571428571429
"425","42091201800",79,74,71,79,72,77,80,76
"426","42091201411",133,128,123,118,111,113,138,123.428571428571
"427","42091200602",148,145,174,172,162,167,151,159.857142857143
"428","42091201606",79,77,103,100,90,95,84,89.7142857142857
"429","42091204104",110,127,123,118,108,113,111,115.714285714286
"430","42091205402",100,95,90,85,111,81,105,95.2857142857143
"431","42091980300",106,101,96,96,155,160,111,117.857142857143
"432","42101036600",55,54,53,49,55,52,57,53.5714285714286
"433","42101008601",39,46,44,44,39,42,41,42.1428571428571
"434","42101980400",91,86,81,76,66,71,96,81
"435","42101033200",93,91,92,93,91,92,95,92.4285714285714
"436","42101008301",52,48,54,53,48,49,54,51.1428571428571
"437","42101009200",58,55,51,59,55,58,54,55.7142857142857
"438","42101011900",54,52,54,52,58,52,56,54
"439","42101012204",57,52,47,47,62,67,62,56.2857142857143
"440","42101015200",42,49,50,45,52,42,45,46.4285714285714
"441","42101019900",52,47,46,53,51,52,53,50.5714285714286
"442","42101038800",81,91,87,82,75,77,78,81.5714285714286
"443","42101024700",52,52,51,51,54,58,53,53
"444","42101027800",48,51,50,49,53,52,49,50.2857142857143
"445","42101030200",61,58,57,63,60,62,65,60.8571428571429
"446","42101031200",79,77,83,80,81,78,80,79.7142857142857
"447","42101033300",79,78,84,82,82,80,84,81.2857142857143
"448","42101033900",87,82,77,77,81,86,90,82.8571428571429
"449","42101035500",96,102,101,96,103,92,100,98.5714285714286
"450","42101035800",135,130,125,120,110,115,140,125
"451","42101034702",79,74,71,85,78,83,81,78.7142857142857
"452","42045403002",130,125,120,116,115,116,135,122.428571428571
"453","42045406201",144,143,138,133,123,128,145,136.285714285714
"454","42045400500",60,59,66,66,59,64,65,62.7142857142857
"455","42045404101",130,125,120,115,146,114,135,126.428571428571
"456","42101010400",52,47,43,50,59,60,57,52.5714285714286
"457","42101010500",49,47,45,56,51,55,51,50.5714285714286
"458","42101039001",88,83,78,73,63,68,70,74.7142857142857
"459","42101039002",87,82,77,74,93,94,92,85.5714285714286
"460","42101014201",39,35,33,38,35,35,35,35.7142857142857
"461","42101000701",22,23,21,22,21,23,21,21.8571428571429
"462","42091205806",112,111,106,101,95,96,93,102
"463","42091203402",148,143,138,133,123,128,153,138
"464","42091206007",107,147,146,141,131,136,111,131.285714285714
"465","42101008802",30,39,38,33,39,31,32,34.5714285714286
"466","42101013900",40,44,46,44,38,40,33,40.7142857142857
"467","42101015102",45,46,44,43,40,41,34,41.8571428571429
"468","42101017300",58,56,53,52,60,52,50,54.4285714285714
"469","42029300201",116,111,111,165,155,160,121,134.142857142857
"470","42045404500",140,137,170,168,158,163,145,154.428571428571
"471","42045404102",130,125,120,115,107,110,135,120.285714285714
"472","42101000902",32,33,32,33,32,33,29,32
"473","42101004101",34,32,27,24,39,41,26,31.8571428571429
"474","42101028300",44,52,54,53,53,54,48,51.1428571428571
"475","42101028901",79,74,69,64,80,63,83,73.1428571428571
"476","42101012203",56,56,63,60,60,58,53,58
