"","from_id","travel_time7","travel_time2","travel_time3","travel_time4","travel_time5","travel_time6","travel_time1","average"
"409","42101027300",47,62,63,59,54,49,45,54.1428571428571
"410","42101027401",53,54,51,52,53,50,54,52.4285714285714
"411","42101027901",59,60,58,58,66,63,61,60.7142857142857
"412","42101027902",51,58,55,56,57,54,55,55.1428571428571
"413","42101028700",52,48,46,53,52,52,49,50.2857142857143
"414","42101029100",87,83,81,85,82,82,84,83.4285714285714
"415","42101029200",74,73,72,72,74,75,73,73.2857142857143
"416","42101030000",58,58,57,65,63,59,61,60.1428571428571
"417","42101010300",38,35,34,36,36,38,38,36.4285714285714
"418","42101037500",75,73,71,71,80,77,74,74.4285714285714
"419","42101036000",101,96,96,104,99,99,101,99.4285714285714
"420","42101002000",45,47,47,45,49,48,46,46.7142857142857
"421","42101014100",43,43,41,40,38,38,41,40.5714285714286
"422","42101017400",42,42,41,43,45,46,47,43.7142857142857
"423","42101024000",47,58,57,55,59,56,52,54.8571428571429
"424","42101002702",39,38,36,35,43,41,37,38.4285714285714
"425","42101038000",69,75,71,70,74,70,69,71.1428571428571
"426","42045980000",123,118,113,108,103,98,93,108
"427","42101016001",56,59,55,52,50,49,51,53.1428571428571
"428","42101004104",35,33,39,38,33,32,36,35.1428571428571
"429","42101001204",28,27,25,26,28,26,25,26.4285714285714
"430","42101036902",29,29,28,27,26,28,29,28
"431","42101020701",70,69,69,73,68,64,68,68.7142857142857
"432","42101000403",14,14,15,14,14,15,14,14.2857142857143
"433","42101000806",17,17,18,18,17,17,18,17.4285714285714
"434","42101980003",36,36,36,36,36,36,36,36
"435","42101980701",98,97,92,87,82,77,72,86.4285714285714
"436","42091200103",138,133,128,123,118,113,108,123
"437","42017104702",158,153,148,143,138,133,128,143
"438","42017100201",117,122,121,116,111,109,117,116.142857142857
"439","42017100401",173,168,167,NA,NA,NA,NA,NA
"440","42045406402",128,133,131,155,152,147,142,141.142857142857
"441","42101980903",56,56,56,56,56,57,57,56.2857142857143
"442","42091202301",74,69,68,93,89,84,79,79.4285714285714
"443","42091201800",70,69,64,61,79,77,72,70.2857142857143
"444","42091201411",130,125,120,115,110,105,103,115.428571428571
"445","42091200602",148,145,142,162,160,155,150,151.714285714286
"446","42091201606",88,83,80,98,96,91,86,88.8571428571429
"447","42091204104",90,89,93,89,84,83,105,90.4285714285714
"448","42091205402",84,82,102,99,94,89,84,90.5714285714286
"449","42091980300",114,109,106,103,100,95,93,102.857142857143
"450","42101036600",50,51,55,54,52,50,54,52.2857142857143
"451","42101008601",36,35,43,43,40,38,40,39.2857142857143
"452","42101980400",95,90,85,80,75,70,65,80
"453","42101033200",89,84,82,95,93,90,89,88.8571428571429
"454","42101008301",52,49,46,47,51,50,50,49.2857142857143
"455","42101009200",55,54,52,53,52,47,47,51.4285714285714
"456","42101011900",59,55,55,56,52,51,59,55.2857142857143
"457","42101012204",56,54,64,61,56,54,62,58.1428571428571
"458","42101015200",45,41,40,47,43,42,43,43
"459","42101018400",85,103,99,94,89,84,84,91.1428571428571
"460","42101019900",53,48,43,43,51,49,44,47.2857142857143
"461","42101038800",80,79,77,78,82,80,79,79.2857142857143
"462","42101024700",46,46,54,52,51,53,51,50.4285714285714
"463","42101027800",46,46,49,48,50,48,49,48
"464","42101030200",62,60,59,60,57,56,61,59.2857142857143
"465","42101031200",76,72,70,68,75,75,79,73.5714285714286
"466","42101033300",81,80,77,75,74,76,81,77.7142857142857
"467","42101033900",86,83,78,73,73,80,84,79.5714285714286
"468","42101035500",95,91,99,98,94,96,95,95.4285714285714
"469","42101035800",113,108,103,103,135,130,125,116.714285714286
"470","42101034702",69,78,73,71,69,67,69,70.8571428571429
"471","42045403002",123,118,113,108,104,115,114,113.571428571429
"472","42045406201",138,133,130,144,142,137,132,136.571428571429
"473","42045400500",60,55,54,62,61,62,60,59.1428571428571
"474","42045404101",123,118,116,133,130,125,120,123.571428571429
"475","42101010400",48,43,42,54,52,47,42,46.8571428571429
"476","42101010500",42,38,49,51,50,47,42,45.5714285714286
"477","42101039001",60,55,55,73,68,63,58,61.7142857142857
